ID_REC,finca,zona,día,tamanio.cu,pante,proceso,arbol.ID,punto,arbol.pers,lat,lon,altura..ft,Fecha.de.c,fecha,hora,GPS,arboles,tiempo,delta,x_UTM,y_UTM
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,49,889,49,15.1706166666667,92.3191666666667,4071,30/10/2021 09:14,30/10/2021,9.14,amarillo,1,554,0,-72108.499,18311768.59
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,50,890,50,15.1706333333333,92.31915,4071,30/10/2021 09:14,30/10/2021,9.14,amarillo,1,554,1,-72106.657,18311766.78
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,51,891,51,15.1706166666667,92.31915,4071,30/10/2021 09:15,30/10/2021,9.15,amarillo,1,555,0,-72106.702,18311768.63
Fran11,Hamburgo,zonaAlta,30OCT,2,1,reinicio,52,892,52,15.1705666666667,92.3188833333333,4100,30/10/2021 09:52,30/10/2021,9.52,amarillo,1,592,1.99999999999989,-72078.084,18311774.89
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,53,893,53,15.1705833333333,92.3189,4103,30/10/2021 09:54,30/10/2021,9.54,amarillo,1,594,1.00000000000023,-72079.836,18311772.99
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,54,894,54,15.1705666666667,92.3189,4103,30/10/2021 09:55,30/10/2021,9.55,amarillo,1,595,0,-72079.881,18311774.84
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,55,895,55,15.1705666666667,92.3188666666667,4104,30/10/2021 09:55,30/10/2021,9.55,amarillo,1,595,0,-72076.287,18311774.93
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,56,896,56,15.17055,92.3188666666667,4107,30/10/2021 09:55,30/10/2021,9.55,amarillo,1,595,2.99999999999989,-72076.332,18311776.78
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,57,897,57,15.17055,92.31885,4096,30/10/2021 09:58,30/10/2021,9.58,amarillo,1,598,1,-72074.535,18311776.82
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,58,898,58,15.1705166666667,92.3188333333333,4101,30/10/2021 09:59,30/10/2021,9.59,amarillo,1,599,1,-72072.828,18311780.57
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,59,899,59,15.1705333333333,92.3188333333333,4108,30/10/2021 10:00,30/10/2021,10,amarillo,1,600,2.99999999999989,-72072.783,18311778.72
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,60,900,60,15.1705,92.3188333333333,4118,30/10/2021 10:03,30/10/2021,10.03,amarillo,1,603,2.00000000000023,-72072.873,18311782.42
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,61,901,61,15.1705166666667,92.3188,4119,30/10/2021 10:05,30/10/2021,10.05,amarillo,1,605,2.99999999999989,-72069.234,18311780.66
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,62,902,62,15.1705166666667,92.3188166666667,4131,30/10/2021 10:08,30/10/2021,10.08,amarillo,1,608,1,-72071.031,18311780.61
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,63,903,63,15.1704666666667,92.3188,4128,30/10/2021 10:09,30/10/2021,10.09,amarillo,1,609,1,-72069.369,18311786.21
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,64,904,64,15.1704666666667,92.3188,4126,30/10/2021 10:10,30/10/2021,10.1,amarillo,1,610,0,-72069.369,18311786.21
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,65,905,65,15.17045,92.3187666666667,4124,30/10/2021 10:10,30/10/2021,10.1,amarillo,1,610,1.99999999999989,-72065.82,18311788.14
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,66,906,66,15.1704333333333,92.3187666666667,4130,30/10/2021 10:12,30/10/2021,10.12,amarillo,1,612,1.00000000000023,-72065.865,18311789.99
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,67,907,67,15.1704166666667,92.31875,4127,30/10/2021 10:13,30/10/2021,10.13,amarillo,1,613,0,-72064.113,18311791.89
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,68,908,68,15.1704166666667,92.31875,4127,30/10/2021 10:13,30/10/2021,10.13,amarillo,1,613,0.999999999999886,-72064.113,18311791.89
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,69,909,69,15.1704,92.31875,4128,30/10/2021 10:14,30/10/2021,10.14,amarillo,1,614,2,-72064.158,18311793.74
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,70,910,70,15.1704166666667,92.31865,4119,30/10/2021 10:16,30/10/2021,10.16,amarillo,1,616,1,-72053.331,18311792.15
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,71,911,71,15.1703833333333,92.3186166666667,4119,30/10/2021 10:17,30/10/2021,10.17,amarillo,1,617,0,-72049.827,18311795.94
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,72,912,72,15.1703833333333,92.3186166666667,4119,30/10/2021 10:17,30/10/2021,10.17,amarillo,1,617,1,-72049.827,18311795.94
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,73,913,73,15.1703666666667,92.3186166666667,4119,30/10/2021 10:18,30/10/2021,10.18,amarillo,1,618,1,-72049.872,18311797.79
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,74,914,74,15.1703333333333,92.3186,4121,30/10/2021 10:19,30/10/2021,10.19,amarillo,1,619,0,-72048.165,18311801.53
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,75,915,75,15.1703333333333,92.3185833333333,4124,30/10/2021 10:19,30/10/2021,10.19,amarillo,1,619,0.999999999999886,-72046.368,18311801.58
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,76,916,76,15.1703166666667,92.3185666666667,4125,30/10/2021 10:20,30/10/2021,10.2,amarillo,1,620,0,-72044.616,18311803.47
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,77,917,77,15.1703166666667,92.3185833333333,4125,30/10/2021 10:20,30/10/2021,10.2,amarillo,1,620,1.00000000000023,-72046.413,18311803.43
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,78,918,78,15.1703,92.3186,4123,30/10/2021 10:21,30/10/2021,10.21,amarillo,1,621,3.99999999999989,-72048.255,18311805.24
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,79,919,79,15.1703166666667,92.3186333333333,4120,30/10/2021 10:25,30/10/2021,10.25,amarillo,1,625,2,-72051.804,18311803.3
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,80,920,80,15.1703166666667,92.3186333333333,4118,30/10/2021 10:27,30/10/2021,10.27,amarillo,1,627,0.999999999999886,-72051.804,18311803.3
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,81,921,81,15.1703333333333,92.3186333333333,4117,30/10/2021 10:28,30/10/2021,10.28,amarillo,1,628,0,-72051.759,18311801.45
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,82,922,82,15.17035,92.31865,4115,30/10/2021 10:28,30/10/2021,10.28,amarillo,1,628,2.00000000000023,-72053.511,18311799.55
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,83,923,83,15.1703666666667,92.3186666666667,4112,30/10/2021 10:30,30/10/2021,10.3,amarillo,1,630,0,-72055.263,18311797.66
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,84,924,84,15.1704,92.3187,4110,30/10/2021 10:30,30/10/2021,10.3,amarillo,1,630,1.99999999999989,-72058.767,18311793.87
Fran11,Hamburgo,zonaAlta,30OCT,2,1,reinicio,85,925,85,15.1706,92.3188333333333,4120,30/10/2021 10:45,30/10/2021,10.45,amarillo,1,645,4.00000000000011,-72072.603,18311771.32
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,86,926,86,15.1705833333333,92.3188,4134,30/10/2021 10:49,30/10/2021,10.49,amarillo,1,649,1,-72069.054,18311773.25
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,87,927,87,15.17055,92.3187833333333,4137,30/10/2021 10:50,30/10/2021,10.5,amarillo,1,650,0,-72067.347,18311777
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,88,928,88,15.1705666666667,92.3187666666667,4139,30/10/2021 10:50,30/10/2021,10.5,amarillo,1,650,2,-72065.505,18311775.19
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,89,929,89,15.17055,92.3187333333333,4141,30/10/2021 10:52,30/10/2021,10.52,amarillo,1,652,1.99999999999989,-72061.955,18311777.13
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,90,930,90,15.1705166666667,92.3187666666667,4133,30/10/2021 10:54,30/10/2021,10.54,amarillo,1,654,1.00000000000023,-72065.64,18311780.74
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,91,931,91,15.1705166666667,92.3187666666667,4131,30/10/2021 10:55,30/10/2021,10.55,amarillo,1,655,1.99999999999989,-72065.64,18311780.74
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,92,932,92,15.1705,92.31875,4124,30/10/2021 10:57,30/10/2021,10.57,amarillo,1,657,1,-72063.888,18311782.64
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,93,933,93,15.1705,92.3187333333333,4124,30/10/2021 10:58,30/10/2021,10.58,amarillo,1,658,1,-72062.091,18311782.68
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,94,934,94,15.1704666666667,92.3187,4123,30/10/2021 10:59,30/10/2021,10.59,amarillo,1,659,1,-72058.587,18311786.47
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,95,935,95,15.1704833333333,92.3187166666667,4123,30/10/2021 11:00,30/10/2021,11,amarillo,1,660,2,-72060.339,18311784.58
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,96,936,96,15.1704666666667,92.3187333333333,4125,30/10/2021 11:02,30/10/2021,11.02,amarillo,1,662,0.999999999999886,-72062.181,18311786.38
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,97,937,97,15.1704833333333,92.3187,4124,30/10/2021 11:03,30/10/2021,11.03,amarillo,1,663,1,-72058.542,18311784.62
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,98,938,98,15.1704666666667,92.3187,4122,30/10/2021 11:04,30/10/2021,11.04,amarillo,1,664,1.00000000000023,-72058.587,18311786.47
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,99,939,99,15.1704833333333,92.3186833333333,4122,30/10/2021 11:05,30/10/2021,11.05,amarillo,1,665,0.999999999999886,-72056.745,18311784.66
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,100,940,100,15.1704666666667,92.3186666666667,4122,30/10/2021 11:06,30/10/2021,11.06,amarillo,1,666,1,-72054.993,18311786.56
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,101,941,101,15.1704666666667,92.3186833333333,4124,30/10/2021 11:07,30/10/2021,11.07,amarillo,1,667,1,-72056.79,18311786.51
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,102,942,102,15.1704666666667,92.31865,4123,30/10/2021 11:08,30/10/2021,11.08,amarillo,1,668,2,-72053.195,18311786.6
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,103,943,103,15.17045,92.31865,4123,30/10/2021 11:10,30/10/2021,11.1,amarillo,1,670,1.99999999999989,-72053.241,18311788.45
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,104,944,104,15.1704,92.3185666666667,4125,30/10/2021 11:12,30/10/2021,11.12,amarillo,1,672,0,-72044.39,18311794.22
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,105,945,105,15.1703833333333,92.31855,4126,30/10/2021 11:12,30/10/2021,11.12,amarillo,1,672,1.00000000000023,-72042.638,18311796.11
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,106,946,106,15.1703666666667,92.3185333333333,4127,30/10/2021 11:13,30/10/2021,11.13,amarillo,1,673,0,-72040.886,18311798.01
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,107,947,107,15.17035,92.3185,4127,30/10/2021 11:13,30/10/2021,11.13,amarillo,1,673,0.999999999999886,-72037.337,18311799.95
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,108,948,108,15.1703833333333,92.3184666666667,4117,30/10/2021 11:14,30/10/2021,11.14,amarillo,1,674,3,-72033.653,18311796.33
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,109,949,109,15.1703833333333,92.3185,4112,30/10/2021 11:17,30/10/2021,11.17,amarillo,1,677,0,-72037.247,18311796.25
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,110,950,110,15.1703666666667,92.3185,4109,30/10/2021 11:17,30/10/2021,11.17,amarillo,1,677,1,-72037.292,18311798.1
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,111,951,111,15.1703666666667,92.3184666666667,4106,30/10/2021 11:18,30/10/2021,11.18,amarillo,1,678,1,-72033.698,18311798.18
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,112,952,112,15.1703666666667,92.3184666666667,4106,30/10/2021 11:19,30/10/2021,11.19,amarillo,1,679,0.999999999999886,-72033.698,18311798.18
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,113,953,113,15.1703666666667,92.3185166666667,4107,30/10/2021 11:20,30/10/2021,11.2,amarillo,1,680,1.00000000000023,-72039.089,18311798.05
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,114,954,114,15.1703833333333,92.3185333333333,4115,30/10/2021 11:21,30/10/2021,11.21,amarillo,1,681,1.99999999999989,-72040.841,18311796.16
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,115,955,115,15.17035,92.3185666666667,4113,30/10/2021 11:23,30/10/2021,11.23,amarillo,1,683,1,-72044.526,18311799.77
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,116,956,116,15.1703666666667,92.3185666666667,4119,30/10/2021 11:24,30/10/2021,11.24,amarillo,1,684,0,-72044.481,18311797.92
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,117,957,117,15.1703833333333,92.3185666666667,4119,30/10/2021 11:24,30/10/2021,11.24,amarillo,1,684,1,-72044.435,18311796.07
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,118,958,118,15.1704,92.3186,4117,30/10/2021 11:25,30/10/2021,11.25,amarillo,1,685,1,-72047.985,18311794.13
Fran11,Hamburgo,zonaAlta,30OCT,2,1,durante,119,959,119,15.1704333333333,92.3186333333333,4116,30/10/2021 11:26,30/10/2021,11.26,amarillo,1,686,2.99999999999989,-72051.489,18311790.34
Fran11,Hamburgo,zonaAlta,30OCT,2,1,reinicio,120,960,120,15.1704333333333,92.3186333333333,4120,30/10/2021 11:35,30/10/2021,11.35,amarillo,1,695,5,-72051.489,18311790.34
Car12,Irlanda,occidente,3NOV,2,1,inicio,1,970,1,15.1702166666667,92.3463166666667,3058,03/11/2021 06:25,03/11/2021,6.25,amarillo,1,385,1.99999999999994,-75037.093,18311741.48
Car12,Irlanda,occidente,3NOV,2,1,durante,2,971,2,15.17025,92.3462833333333,3028,03/11/2021 06:27,03/11/2021,6.27,amarillo,1,387,1.00000000000006,-75033.408,18311737.87
Car12,Irlanda,occidente,3NOV,2,1,durante,3,972,3,15.1702,92.3462666666667,3005,03/11/2021 06:28,03/11/2021,6.28,amarillo,1,388,6.99999999999994,-75031.747,18311743.47
Car12,Irlanda,occidente,3NOV,2,1,durante,4,973,4,15.1702666666667,92.3463166666667,3025,03/11/2021 06:35,03/11/2021,6.35,amarillo,1,395,1.00000000000006,-75036.957,18311735.93
Car12,Irlanda,occidente,3NOV,2,1,durante,5,974,5,15.1702666666667,92.3463,3021,03/11/2021 06:36,03/11/2021,6.36,amarillo,1,396,1,-75035.16,18311735.98
Car12,Irlanda,occidente,3NOV,2,1,durante,6,975,6,15.1702833333333,92.3463,3018,03/11/2021 06:37,03/11/2021,6.37,amarillo,1,397,2,-75035.115,18311734.13
Car12,Irlanda,occidente,3NOV,2,1,durante,7,976,7,15.1702833333333,92.3462833333333,3018,03/11/2021 06:39,03/11/2021,6.39,amarillo,1,399,1.00000000000006,-75033.318,18311734.17
Car12,Irlanda,occidente,3NOV,2,1,durante,8,977,8,15.1703166666667,92.3463,3027,03/11/2021 06:40,03/11/2021,6.4,amarillo,1,400,0,-75035.024,18311730.43
Car12,Irlanda,occidente,3NOV,2,1,durante,9,978,9,15.1703333333333,92.3463,3031,03/11/2021 06:40,03/11/2021,6.4,amarillo,1,400,0.999999999999943,-75034.979,18311728.58
Car12,Irlanda,occidente,3NOV,2,1,durante,10,979,10,15.1703666666667,92.3463,3035,03/11/2021 06:41,03/11/2021,6.41,amarillo,1,401,2,-75034.888,18311724.88
Car12,Irlanda,occidente,3NOV,2,1,durante,11,980,11,15.17035,92.3462833333333,3036,03/11/2021 06:43,03/11/2021,6.43,amarillo,1,403,2,-75033.136,18311726.77
Car12,Irlanda,occidente,3NOV,2,1,durante,12,981,12,15.1703833333333,92.3463,3052,03/11/2021 06:45,03/11/2021,6.45,amarillo,1,405,0,-75034.843,18311723.02
Car12,Irlanda,occidente,3NOV,2,1,durante,13,982,13,15.1704333333333,92.3463166666667,3049,03/11/2021 06:45,03/11/2021,6.45,amarillo,1,405,0,-75036.504,18311717.43
Car12,Irlanda,occidente,3NOV,2,1,durante,14,983,14,15.17045,92.3463333333333,3048,03/11/2021 06:45,03/11/2021,6.45,amarillo,1,405,1,-75038.256,18311715.53
Car12,Irlanda,occidente,3NOV,2,1,durante,15,984,15,15.1704166666667,92.3463833333333,3044,03/11/2021 06:46,03/11/2021,6.46,amarillo,1,406,0,-75043.738,18311719.1
Car12,Irlanda,occidente,3NOV,2,1,durante,16,985,16,15.1704166666667,92.3463833333333,3046,03/11/2021 06:46,03/11/2021,6.46,amarillo,1,406,1,-75043.738,18311719.1
Car12,Irlanda,occidente,3NOV,2,1,durante,17,986,17,15.1704166666667,92.34635,3046,03/11/2021 06:47,03/11/2021,6.47,amarillo,1,407,1.00000000000006,-75040.144,18311719.19
Car12,Irlanda,occidente,3NOV,2,1,durante,18,987,18,15.1704666666667,92.3463833333333,3047,03/11/2021 06:48,03/11/2021,6.48,amarillo,1,408,0.999999999999943,-75043.602,18311713.55
Car12,Irlanda,occidente,3NOV,2,1,durante,19,988,19,15.17045,92.3463833333333,3047,03/11/2021 06:49,03/11/2021,6.49,amarillo,1,409,0,-75043.647,18311715.4
Car12,Irlanda,occidente,3NOV,2,1,durante,20,989,20,15.1704333333333,92.3463833333333,3051,03/11/2021 06:49,03/11/2021,6.49,amarillo,1,409,0,-75043.693,18311717.25
Car12,Irlanda,occidente,3NOV,2,1,durante,21,990,21,15.1704666666667,92.3463666666667,3050,03/11/2021 06:49,03/11/2021,6.49,amarillo,1,409,1,-75041.805,18311713.6
Car12,Irlanda,occidente,3NOV,2,1,durante,22,991,22,15.1704333333333,92.3463,3052,03/11/2021 06:50,03/11/2021,6.5,amarillo,1,410,1,-75034.707,18311717.47
Car12,Irlanda,occidente,3NOV,2,1,durante,23,992,23,15.1704,92.3463333333333,3060,03/11/2021 06:51,03/11/2021,6.51,amarillo,1,411,0.999999999999943,-75038.392,18311721.09
Car12,Irlanda,occidente,3NOV,2,1,durante,24,993,24,15.1704333333333,92.3463166666667,3060,03/11/2021 06:52,03/11/2021,6.52,amarillo,1,412,1.00000000000006,-75036.504,18311717.43
Car12,Irlanda,occidente,3NOV,2,1,durante,25,994,25,15.1704166666667,92.3463166666667,3060,03/11/2021 06:53,03/11/2021,6.53,amarillo,1,413,0,-75036.549,18311719.28
Car12,Irlanda,occidente,3NOV,2,1,durante,26,995,26,15.1704166666667,92.3463,3061,03/11/2021 06:53,03/11/2021,6.53,amarillo,1,413,0,-75034.752,18311719.32
Car12,Irlanda,occidente,3NOV,2,1,durante,27,996,27,15.1704,92.3463166666667,3064,03/11/2021 06:53,03/11/2021,6.53,amarillo,1,413,0,-75036.595,18311721.13
Car12,Irlanda,occidente,3NOV,2,1,durante,28,997,28,15.1704,92.3463333333333,3065,03/11/2021 06:53,03/11/2021,6.53,amarillo,1,413,2,-75038.392,18311721.09
Car12,Irlanda,occidente,3NOV,2,1,durante,29,998,29,15.1703666666667,92.3463333333333,3057,03/11/2021 06:55,03/11/2021,6.55,amarillo,1,415,0,-75038.483,18311724.79
Car12,Irlanda,occidente,3NOV,2,1,durante,30,999,30,15.1703666666667,92.3463333333333,3056,03/11/2021 06:55,03/11/2021,6.55,amarillo,1,415,0.999999999999943,-75038.483,18311724.79
Car12,Irlanda,occidente,3NOV,2,1,durante,31,1000,31,15.1704666666667,92.3463,3060,03/11/2021 06:56,03/11/2021,6.56,amarillo,1,416,1.00000000000006,-75034.616,18311713.77
Car12,Irlanda,occidente,3NOV,2,1,durante,32,10011,32,15.1705,92.3463,3063,03/11/2021 06:57,03/11/2021,6.57,amarillo,1,417,0,-75034.526,18311710.07
Car12,Irlanda,occidente,3NOV,2,1,durante,33,1002,33,15.1704833333333,92.3463,3064,03/11/2021 06:57,03/11/2021,6.57,amarillo,1,417,0,-75034.571,18311711.92
Car12,Irlanda,occidente,3NOV,2,1,durante,34,1003,34,15.1704833333333,92.3463,3066,03/11/2021 06:57,03/11/2021,6.57,amarillo,1,417,1,-75034.571,18311711.92
Car12,Irlanda,occidente,3NOV,2,1,durante,35,1004,35,15.1704666666667,92.3462833333333,3067,03/11/2021 06:58,03/11/2021,6.58,amarillo,1,418,0,-75032.819,18311713.82
Car12,Irlanda,occidente,3NOV,2,1,durante,36,1005,36,15.1704666666667,92.3462833333333,3068,03/11/2021 06:58,03/11/2021,6.58,amarillo,1,418,1,-75032.819,18311713.82
Car12,Irlanda,occidente,3NOV,2,1,durante,37,1006,37,15.1704333333333,92.3463,3063,03/11/2021 06:59,03/11/2021,6.59,amarillo,1,419,1,-75034.707,18311717.47
Car12,Irlanda,occidente,3NOV,2,1,durante,38,1007,38,15.1704166666667,92.3462833333333,3067,03/11/2021 07:00,03/11/2021,7,amarillo,1,420,0,-75032.955,18311719.37
Car12,Irlanda,occidente,3NOV,2,1,durante,39,1008,39,15.1703666666667,92.3462666666667,3070,03/11/2021 07:00,03/11/2021,7,amarillo,1,420,1,-75031.294,18311724.96
Car12,Irlanda,occidente,3NOV,2,1,durante,40,1009,40,15.1703166666667,92.3462166666667,3071,03/11/2021 07:01,03/11/2021,7.01,amarillo,1,421,0.999999999999943,-75026.038,18311730.65
Car12,Irlanda,occidente,3NOV,2,1,durante,41,1010,41,15.1703166666667,92.3462166666667,3071,03/11/2021 07:02,03/11/2021,7.02,amarillo,1,422,0,-75026.038,18311730.65
Car12,Irlanda,occidente,3NOV,2,1,durante,42,10111,42,15.1702833333333,92.3462,3069,03/11/2021 07:02,03/11/2021,7.02,amarillo,1,422,2.00000000000006,-75024.332,18311734.39
Car12,Irlanda,occidente,3NOV,2,1,durante,43,1012,43,15.1703,92.3462166666667,3067,03/11/2021 07:04,03/11/2021,7.04,amarillo,1,424,1,-75026.084,18311732.5
Car12,Irlanda,occidente,3NOV,2,1,durante,44,1013,44,15.1702833333333,92.3462,3068,03/11/2021 07:05,03/11/2021,7.05,amarillo,1,425,0.999999999999943,-75024.332,18311734.39
Car12,Irlanda,occidente,3NOV,2,1,durante,45,1014,45,15.1702833333333,92.34625,3070,03/11/2021 07:06,03/11/2021,7.06,amarillo,1,426,0,-75029.723,18311734.26
Car12,Irlanda,occidente,3NOV,2,1,durante,46,1015,46,15.1702833333333,92.34625,3069,03/11/2021 07:06,03/11/2021,7.06,amarillo,1,426,0,-75029.723,18311734.26
Car12,Irlanda,occidente,3NOV,2,1,durante,47,1016,47,15.1702666666667,92.3462833333333,3069,03/11/2021 07:06,03/11/2021,7.06,amarillo,1,426,1.00000000000006,-75033.363,18311736.02
Car12,Irlanda,occidente,3NOV,2,1,durante,48,1017,48,15.17025,92.3462166666667,3073,03/11/2021 07:07,03/11/2021,7.07,amarillo,1,427,1,-75026.22,18311738.05
Car12,Irlanda,occidente,3NOV,2,1,durante,49,1018,49,15.1702,92.3462166666667,3075,03/11/2021 07:08,03/11/2021,7.08,amarillo,1,428,0,-75026.356,18311743.6
Car12,Irlanda,occidente,3NOV,2,1,durante,50,1019,50,15.1702166666667,92.3462166666667,3077,03/11/2021 07:08,03/11/2021,7.08,amarillo,1,428,0,-75026.31,18311741.75
Car12,Irlanda,occidente,3NOV,2,1,durante,51,1020,51,15.1702,92.3462166666667,3078,03/11/2021 07:08,03/11/2021,7.08,amarillo,1,428,1,-75026.356,18311743.6
Car12,Irlanda,occidente,3NOV,2,1,durante,52,10211,52,15.1702,92.3462166666667,3072,03/11/2021 07:09,03/11/2021,7.09,amarillo,1,429,0.999999999999943,-75026.356,18311743.6
Car12,Irlanda,occidente,3NOV,2,1,durante,53,1022,53,15.1702,92.3462,3074,03/11/2021 07:10,03/11/2021,7.1,amarillo,1,430,0,-75024.558,18311743.64
Car12,Irlanda,occidente,3NOV,2,1,durante,54,1023,54,15.1702,92.3462166666667,3069,03/11/2021 07:10,03/11/2021,7.1,amarillo,1,430,2.00000000000006,-75026.356,18311743.6
Car12,Irlanda,occidente,3NOV,2,1,durante,55,1024,55,15.1702333333333,92.3462333333333,3073,03/11/2021 07:12,03/11/2021,7.12,amarillo,1,432,1,-75028.062,18311739.85
Car12,Irlanda,occidente,3NOV,2,1,durante,56,1025,56,15.1702166666667,92.3461833333333,3070,03/11/2021 07:13,03/11/2021,7.13,amarillo,1,433,0.999999999999943,-75022.716,18311741.84
Car12,Irlanda,occidente,3NOV,2,1,durante,57,1026,57,15.1702166666667,92.3462166666667,3075,03/11/2021 07:14,03/11/2021,7.14,amarillo,1,434,2.00000000000006,-75026.31,18311741.75
Car12,Irlanda,occidente,3NOV,2,1,durante,58,1027,58,15.1702166666667,92.3462333333333,3069,03/11/2021 07:16,03/11/2021,7.16,amarillo,1,436,1,-75028.107,18311741.7
Car12,Irlanda,occidente,3NOV,2,1,durante,59,1028,59,15.1702,92.3462833333333,3065,03/11/2021 07:17,03/11/2021,7.17,amarillo,1,437,2.00000000000006,-75033.544,18311743.42
Car12,Irlanda,occidente,3NOV,2,1,durante,60,1029,60,15.1701833333333,92.3462333333333,3072,03/11/2021 07:19,03/11/2021,7.19,amarillo,1,439,0,-75028.198,18311745.41
Car12,Irlanda,occidente,3NOV,2,1,durante,61,1030,61,15.1701833333333,92.3462,3073,03/11/2021 07:19,03/11/2021,7.19,amarillo,1,439,0,-75024.604,18311745.49
Car12,Irlanda,occidente,3NOV,2,1,durante,62,10311,62,15.1701666666667,92.3461833333333,3074,03/11/2021 07:19,03/11/2021,7.19,amarillo,1,439,0.999999999999943,-75022.852,18311747.39
Car12,Irlanda,occidente,3NOV,2,1,durante,63,1032,63,15.1701666666667,92.3462166666667,3075,03/11/2021 07:20,03/11/2021,7.2,amarillo,1,440,1,-75026.446,18311747.3
Car12,Irlanda,occidente,3NOV,2,1,durante,64,1033,64,15.1701833333333,92.3462,3077,03/11/2021 07:21,03/11/2021,7.21,amarillo,1,441,0,-75024.604,18311745.49
Car12,Irlanda,occidente,3NOV,2,1,durante,65,1034,65,15.17015,92.3462,3078,03/11/2021 07:21,03/11/2021,7.21,amarillo,1,441,3,-75024.694,18311749.19
Car12,Irlanda,occidente,3NOV,2,1,durante,66,1035,66,15.1701666666667,92.34615,3076,03/11/2021 07:24,03/11/2021,7.24,amarillo,1,444,1,-75019.258,18311747.48
Car12,Irlanda,occidente,3NOV,2,1,durante,67,1036,67,15.1702,92.3461833333333,3077,03/11/2021 07:25,03/11/2021,7.25,amarillo,1,445,0,-75022.761,18311743.69
Car12,Irlanda,occidente,3NOV,2,1,durante,68,1037,68,15.1702333333333,92.3462,3078,03/11/2021 07:25,03/11/2021,7.25,amarillo,1,445,0,-75024.468,18311739.94
